INDEX,Bill ID,Title,Sponsor,Last Action,Session,Year,SessionType,BillNum,Bill_Link,filename,sponsor_c
971,SB 2,TAX CHANGES,"Clemente Sanchez
Jim R. Trujillo",VETO,2017 1st Special,2017,Special,2,https://www.nmles.gov/Sessions/17%20Special/final/SB0002.pdf,Yr_17SSB0002.pdf,Clemente Sanchez
971,SB 2,TAX CHANGES,"Clemente Sanchez
Jim R. Trujillo",VETO,2017 1st Special,2017,Special,2,https://www.nmles.gov/Sessions/17%20Special/final/SB0002.pdf,Yr_17SSB0002.pdf,Jim R. Trujillo
972,HB 1,FEED BILL,Sheryl Williams Stapleton,SGND BY GOV,2018 Regular,2018,Regular,1,https://www.nmles.gov/Sessions/18%20Regular/final/HB0001.pdf,Yr_18RHB0001.pdf,Sheryl Williams Stapleton
973,HB 2,GENERAL APPROPRIATION ACT OF 2018,Patricia A. Lundstrom,SGND BY GOV,2018 Regular,2018,Regular,2,https://www.nmles.gov/Sessions/18%20Regular/final/HB0002.pdf,Yr_18RHB0002.pdf,Patricia A. Lundstrom
974,HB 19,INCREASE PENALTY FOR FELON WITH FIREARM,"Nate Gentry
Daniel A. Ivey-Soto",SGND BY GOV,2018 Regular,2018,Regular,19,https://www.nmles.gov/Sessions/18%20Regular/final/HB0019.pdf,Yr_18RHB0019.pdf,Nate Gentry
974,HB 19,INCREASE PENALTY FOR FELON WITH FIREARM,"Nate Gentry
Daniel A. Ivey-Soto",SGND BY GOV,2018 Regular,2018,Regular,19,https://www.nmles.gov/Sessions/18%20Regular/final/HB0019.pdf,Yr_18RHB0019.pdf,Daniel A. Ivey-Soto
975,HB 35,LIQUOR EXCISE TAX DISTRIBUTIONS,"Carl Trujillo
Patricio Ruiloba
Debbie A. Rodella",SGND BY GOV,2018 Regular,2018,Regular,35,https://www.nmles.gov/Sessions/18%20Regular/final/HB0035.pdf,Yr_18RHB0035.pdf,Carl Trujillo
975,HB 35,LIQUOR EXCISE TAX DISTRIBUTIONS,"Carl Trujillo
Patricio Ruiloba
Debbie A. Rodella",SGND BY GOV,2018 Regular,2018,Regular,35,https://www.nmles.gov/Sessions/18%20Regular/final/HB0035.pdf,Yr_18RHB0035.pdf,Patricio Ruiloba
975,HB 35,LIQUOR EXCISE TAX DISTRIBUTIONS,"Carl Trujillo
Patricio Ruiloba
Debbie A. Rodella",SGND BY GOV,2018 Regular,2018,Regular,35,https://www.nmles.gov/Sessions/18%20Regular/final/HB0035.pdf,Yr_18RHB0035.pdf,Debbie A. Rodella
976,HB 38,WIRELESS CONSUMER ADVANCED INFRASTRUCTURE,"James E. Smith
Debbie A. Rodella",SGND BY GOV,2018 Regular,2018,Regular,38,https://www.nmles.gov/Sessions/18%20Regular/final/HB0038.pdf,Yr_18RHB0038.pdf,James E. Smith
976,HB 38,WIRELESS CONSUMER ADVANCED INFRASTRUCTURE,"James E. Smith
Debbie A. Rodella",SGND BY GOV,2018 Regular,2018,Regular,38,https://www.nmles.gov/Sessions/18%20Regular/final/HB0038.pdf,Yr_18RHB0038.pdf,Debbie A. Rodella
977,HB 40,TRAINING ON STRANGULATION IN DOMESTIC ABUSE,Monica Youngblood,SGND BY GOV,2018 Regular,2018,Regular,40,https://www.nmles.gov/Sessions/18%20Regular/final/HB0040.pdf,Yr_18RHB0040.pdf,Monica Youngblood
978,HB 46,CAR DEALERSHIP CHANGES,"Debbie A. Rodella
Nate Gentry",POCKET VETO,2018 Regular,2018,Regular,46,https://www.nmles.gov/Sessions/18%20Regular/final/HB0046.pdf,Yr_18RHB0046.pdf,Debbie A. Rodella
978,HB 46,CAR DEALERSHIP CHANGES,"Debbie A. Rodella
Nate Gentry",POCKET VETO,2018 Regular,2018,Regular,46,https://www.nmles.gov/Sessions/18%20Regular/final/HB0046.pdf,Yr_18RHB0046.pdf,Nate Gentry
979,HB 47,TAX REFUND FOR NATIONAL GUARD ELIGIBILITY,"Debbie A. Rodella
Carlos R. Cisneros
Harry Garcia
David E. Adkins",SGND BY GOV,2018 Regular,2018,Regular,47,https://www.nmles.gov/Sessions/18%20Regular/final/HB0047.pdf,Yr_18RHB0047.pdf,Debbie A. Rodella
979,HB 47,TAX REFUND FOR NATIONAL GUARD ELIGIBILITY,"Debbie A. Rodella
Carlos R. Cisneros
Harry Garcia
David E. Adkins",SGND BY GOV,2018 Regular,2018,Regular,47,https://www.nmles.gov/Sessions/18%20Regular/final/HB0047.pdf,Yr_18RHB0047.pdf,Carlos R. Cisneros
979,HB 47,TAX REFUND FOR NATIONAL GUARD ELIGIBILITY,"Debbie A. Rodella
Carlos R. Cisneros
Harry Garcia
David E. Adkins",SGND BY GOV,2018 Regular,2018,Regular,47,https://www.nmles.gov/Sessions/18%20Regular/final/HB0047.pdf,Yr_18RHB0047.pdf,Harry Garcia
979,HB 47,TAX REFUND FOR NATIONAL GUARD ELIGIBILITY,"Debbie A. Rodella
Carlos R. Cisneros
Harry Garcia
David E. Adkins",SGND BY GOV,2018 Regular,2018,Regular,47,https://www.nmles.gov/Sessions/18%20Regular/final/HB0047.pdf,Yr_18RHB0047.pdf,David E. Adkins
980,HB 48,PRIOR YEAR DATA FOR SCHOOL DISTRIBUTIONS,Dennis J. Roch,SGND BY GOV,2018 Regular,2018,Regular,48,https://www.nmles.gov/Sessions/18%20Regular/final/HB0048.pdf,Yr_18RHB0048.pdf,Dennis J. Roch
981,HB 49,MUNICIPALITY RECALL ELECTIONS,Dennis J. Roch,SGND BY GOV,2018 Regular,2018,Regular,49,https://www.nmles.gov/Sessions/18%20Regular/final/HB0049.pdf,Yr_18RHB0049.pdf,Dennis J. Roch
982,HB 52,AUTO RECYCLER ELECTRONIC REPORTING TO TRD,"Monica Youngblood
Patricio Ruiloba
Howie C. Morales",SGND BY GOV,2018 Regular,2018,Regular,52,https://www.nmles.gov/Sessions/18%20Regular/final/HB0052.pdf,Yr_18RHB0052.pdf,Monica Youngblood
982,HB 52,AUTO RECYCLER ELECTRONIC REPORTING TO TRD,"Monica Youngblood
Patricio Ruiloba
Howie C. Morales",SGND BY GOV,2018 Regular,2018,Regular,52,https://www.nmles.gov/Sessions/18%20Regular/final/HB0052.pdf,Yr_18RHB0052.pdf,Patricio Ruiloba
982,HB 52,AUTO RECYCLER ELECTRONIC REPORTING TO TRD,"Monica Youngblood
Patricio Ruiloba
Howie C. Morales",SGND BY GOV,2018 Regular,2018,Regular,52,https://www.nmles.gov/Sessions/18%20Regular/final/HB0052.pdf,Yr_18RHB0052.pdf,Howie C. Morales
983,HB 55,FIRE FIGHTER SURVIVOR SCHOLARSHIP BENEFITS,"Tim D. Lewis
Patricio Ruiloba
Bill B. O'Neill",SGND BY GOV,2018 Regular,2018,Regular,55,https://www.nmles.gov/Sessions/18%20Regular/final/HB0055.pdf,Yr_18RHB0055.pdf,Tim D. Lewis
983,HB 55,FIRE FIGHTER SURVIVOR SCHOLARSHIP BENEFITS,"Tim D. Lewis
Patricio Ruiloba
Bill B. O'Neill",SGND BY GOV,2018 Regular,2018,Regular,55,https://www.nmles.gov/Sessions/18%20Regular/final/HB0055.pdf,Yr_18RHB0055.pdf,Patricio Ruiloba
983,HB 55,FIRE FIGHTER SURVIVOR SCHOLARSHIP BENEFITS,"Tim D. Lewis
Patricio Ruiloba
Bill B. O'Neill",SGND BY GOV,2018 Regular,2018,Regular,55,https://www.nmles.gov/Sessions/18%20Regular/final/HB0055.pdf,Yr_18RHB0055.pdf,Bill B. O'Neill
984,HB 61,SUPREME COURT LAW LIBRARY CHANGES,"Jimmie C. Hall
Daymon Ely
William ""Bill"" R. Rehm",SGND BY GOV,2018 Regular,2018,Regular,61,https://www.nmles.gov/Sessions/18%20Regular/final/HB0061.pdf,Yr_18RHB0061.pdf,Jimmie C. Hall
984,HB 61,SUPREME COURT LAW LIBRARY CHANGES,"Jimmie C. Hall
Daymon Ely
William ""Bill"" R. Rehm",SGND BY GOV,2018 Regular,2018,Regular,61,https://www.nmles.gov/Sessions/18%20Regular/final/HB0061.pdf,Yr_18RHB0061.pdf,Daymon Ely
984,HB 61,SUPREME COURT LAW LIBRARY CHANGES,"Jimmie C. Hall
Daymon Ely
William ""Bill"" R. Rehm",SGND BY GOV,2018 Regular,2018,Regular,61,https://www.nmles.gov/Sessions/18%20Regular/final/HB0061.pdf,Yr_18RHB0061.pdf,William Bill R. Rehm
985,HB 64,PET FOOD FEE FOR ANIMAL PROGRAMS,"Carl Trujillo
Debbie A. Rodella
Joanne J. Ferrary",VETO,2018 Regular,2018,Regular,64,https://www.nmles.gov/Sessions/18%20Regular/final/HB0064.pdf,Yr_18RHB0064.pdf,Carl Trujillo
985,HB 64,PET FOOD FEE FOR ANIMAL PROGRAMS,"Carl Trujillo
Debbie A. Rodella
Joanne J. Ferrary",VETO,2018 Regular,2018,Regular,64,https://www.nmles.gov/Sessions/18%20Regular/final/HB0064.pdf,Yr_18RHB0064.pdf,Debbie A. Rodella
985,HB 64,PET FOOD FEE FOR ANIMAL PROGRAMS,"Carl Trujillo
Debbie A. Rodella
Joanne J. Ferrary",VETO,2018 Regular,2018,Regular,64,https://www.nmles.gov/Sessions/18%20Regular/final/HB0064.pdf,Yr_18RHB0064.pdf,Joanne J. Ferrary
986,HB 65,WASTEWATER SYSTEM FINANCING,Randal S. Crowder,SGND BY GOV,2018 Regular,2018,Regular,65,https://www.nmles.gov/Sessions/18%20Regular/final/HB0065.pdf,Yr_18RHB0065.pdf,Randal S. Crowder
987,HB 66,WASTEWATER PROJECT FUNDING ELIGIBILITY,Randal S. Crowder,SGND BY GOV,2018 Regular,2018,Regular,66,https://www.nmles.gov/Sessions/18%20Regular/final/HB0066.pdf,Yr_18RHB0066.pdf,Randal S. Crowder
988,HB 67,MISREPRESENTATION OF MILITARY SERVICE,"Bob Wooley
Debbie A. Rodella
Richard C. Martinez
David E. Adkins
Randal S. Crowder",SGND BY GOV,2018 Regular,2018,Regular,67,https://www.nmles.gov/Sessions/18%20Regular/final/HB0067.pdf,Yr_18RHB0067.pdf,Bob Wooley
988,HB 67,MISREPRESENTATION OF MILITARY SERVICE,"Bob Wooley
Debbie A. Rodella
Richard C. Martinez
David E. Adkins
Randal S. Crowder",SGND BY GOV,2018 Regular,2018,Regular,67,https://www.nmles.gov/Sessions/18%20Regular/final/HB0067.pdf,Yr_18RHB0067.pdf,Debbie A. Rodella
988,HB 67,MISREPRESENTATION OF MILITARY SERVICE,"Bob Wooley
Debbie A. Rodella
Richard C. Martinez
David E. Adkins
Randal S. Crowder",SGND BY GOV,2018 Regular,2018,Regular,67,https://www.nmles.gov/Sessions/18%20Regular/final/HB0067.pdf,Yr_18RHB0067.pdf,Richard C. Martinez
988,HB 67,MISREPRESENTATION OF MILITARY SERVICE,"Bob Wooley
Debbie A. Rodella
Richard C. Martinez
David E. Adkins
Randal S. Crowder",SGND BY GOV,2018 Regular,2018,Regular,67,https://www.nmles.gov/Sessions/18%20Regular/final/HB0067.pdf,Yr_18RHB0067.pdf,David E. Adkins
988,HB 67,MISREPRESENTATION OF MILITARY SERVICE,"Bob Wooley
Debbie A. Rodella
Richard C. Martinez
David E. Adkins
Randal S. Crowder",SGND BY GOV,2018 Regular,2018,Regular,67,https://www.nmles.gov/Sessions/18%20Regular/final/HB0067.pdf,Yr_18RHB0067.pdf,Randal S. Crowder
989,HB 68,NMMI OPPORTUNITY SCHOLARSHIP,Bob Wooley,SGND BY GOV,2018 Regular,2018,Regular,68,https://www.nmles.gov/Sessions/18%20Regular/final/HB0068.pdf,Yr_18RHB0068.pdf,Bob Wooley
990,HB 69,COUNTY CLASSIFICATIONS & SALARIES,Bob Wooley,SGND BY GOV,2018 Regular,2018,Regular,69,https://www.nmles.gov/Sessions/18%20Regular/final/HB0069.pdf,Yr_18RHB0069.pdf,Bob Wooley
991,HB 79,THANKSGIVING SATURDAY GROSS RECEIPTS,"Doreen Y. Gallegos
Steven P. Neville
David E. Adkins",SGND BY GOV,2018 Regular,2018,Regular,79,https://www.nmles.gov/Sessions/18%20Regular/final/HB0079.pdf,Yr_18RHB0079.pdf,Doreen Y. Gallegos
991,HB 79,THANKSGIVING SATURDAY GROSS RECEIPTS,"Doreen Y. Gallegos
Steven P. Neville
David E. Adkins",SGND BY GOV,2018 Regular,2018,Regular,79,https://www.nmles.gov/Sessions/18%20Regular/final/HB0079.pdf,Yr_18RHB0079.pdf,Steven P. Neville
991,HB 79,THANKSGIVING SATURDAY GROSS RECEIPTS,"Doreen Y. Gallegos
Steven P. Neville
David E. Adkins",SGND BY GOV,2018 Regular,2018,Regular,79,https://www.nmles.gov/Sessions/18%20Regular/final/HB0079.pdf,Yr_18RHB0079.pdf,David E. Adkins
992,HB 81,TRADITIONAL HISTORIC COMMUNITY QUALIFICATIONS,"Roberto ""Bobby"" J. Gonzales",POCKET VETO,2018 Regular,2018,Regular,81,https://www.nmles.gov/Sessions/18%20Regular/final/HB0081.pdf,Yr_18RHB0081.pdf,Roberto Bobby J. Gonzales
993,HB 85,SICK LEAVE FOR EDUCATIONAL RETIREMENT CREDIT,Dennis J. Roch,VETO,2018 Regular,2018,Regular,85,https://www.nmles.gov/Sessions/18%20Regular/final/HB0085.pdf,Yr_18RHB0085.pdf,Dennis J. Roch
994,HB 88,TAX DELINQUENT PROPERTY SALES,"Kelly K. Fajardo
Alonzo Baldonado
William ""Bill"" R. Rehm
Gail Armstrong
Gregory A. Baca",SGND BY GOV,2018 Regular,2018,Regular,88,https://www.nmles.gov/Sessions/18%20Regular/final/HB0088.pdf,Yr_18RHB0088.pdf,Kelly K. Fajardo
994,HB 88,TAX DELINQUENT PROPERTY SALES,"Kelly K. Fajardo
Alonzo Baldonado
William ""Bill"" R. Rehm
Gail Armstrong
Gregory A. Baca",SGND BY GOV,2018 Regular,2018,Regular,88,https://www.nmles.gov/Sessions/18%20Regular/final/HB0088.pdf,Yr_18RHB0088.pdf,Alonzo Baldonado
994,HB 88,TAX DELINQUENT PROPERTY SALES,"Kelly K. Fajardo
Alonzo Baldonado
William ""Bill"" R. Rehm
Gail Armstrong
Gregory A. Baca",SGND BY GOV,2018 Regular,2018,Regular,88,https://www.nmles.gov/Sessions/18%20Regular/final/HB0088.pdf,Yr_18RHB0088.pdf,William Bill R. Rehm
994,HB 88,TAX DELINQUENT PROPERTY SALES,"Kelly K. Fajardo
Alonzo Baldonado
William ""Bill"" R. Rehm
Gail Armstrong
Gregory A. Baca",SGND BY GOV,2018 Regular,2018,Regular,88,https://www.nmles.gov/Sessions/18%20Regular/final/HB0088.pdf,Yr_18RHB0088.pdf,Gail Armstrong
994,HB 88,TAX DELINQUENT PROPERTY SALES,"Kelly K. Fajardo
Alonzo Baldonado
William ""Bill"" R. Rehm
Gail Armstrong
Gregory A. Baca",SGND BY GOV,2018 Regular,2018,Regular,88,https://www.nmles.gov/Sessions/18%20Regular/final/HB0088.pdf,Yr_18RHB0088.pdf,Gregory A. Baca
995,HB 90,STORAGE TANK & TANK TESTER COMPLIANCE,Cathrynn N. Brown,POCKET VETO,2018 Regular,2018,Regular,90,https://www.nmles.gov/Sessions/18%20Regular/final/HB0090.pdf,Yr_18RHB0090.pdf,Cathrynn N. Brown
996,HB 93,DRINKING WATER SYSTEM FINANCING,Bill McCamley,SGND BY GOV,2018 Regular,2018,Regular,93,https://www.nmles.gov/Sessions/18%20Regular/final/HB0093.pdf,Yr_18RHB0093.pdf,Bill McCamley
997,HB 98,LOCAL ELECTION ACT,"Paul C. Bandy
Daniel A. Ivey-Soto
James E. Smith",SGND BY GOV,2018 Regular,2018,Regular,98,https://www.nmles.gov/Sessions/18%20Regular/final/HB0098.pdf,Yr_18RHB0098.pdf,Paul C. Bandy
997,HB 98,LOCAL ELECTION ACT,"Paul C. Bandy
Daniel A. Ivey-Soto
James E. Smith",SGND BY GOV,2018 Regular,2018,Regular,98,https://www.nmles.gov/Sessions/18%20Regular/final/HB0098.pdf,Yr_18RHB0098.pdf,Daniel A. Ivey-Soto
997,HB 98,LOCAL ELECTION ACT,"Paul C. Bandy
Daniel A. Ivey-Soto
James E. Smith",SGND BY GOV,2018 Regular,2018,Regular,98,https://www.nmles.gov/Sessions/18%20Regular/final/HB0098.pdf,Yr_18RHB0098.pdf,James E. Smith
998,HB 99,PUBLIC PROJECT REVOLVING FUND PROJECTS,"Patricia A. Lundstrom
Jacob Candelaria",SGND BY GOV,2018 Regular,2018,Regular,99,https://www.nmles.gov/Sessions/18%20Regular/final/HB0099.pdf,Yr_18RHB0099.pdf,Patricia A. Lundstrom
998,HB 99,PUBLIC PROJECT REVOLVING FUND PROJECTS,"Patricia A. Lundstrom
Jacob Candelaria",SGND BY GOV,2018 Regular,2018,Regular,99,https://www.nmles.gov/Sessions/18%20Regular/final/HB0099.pdf,Yr_18RHB0099.pdf,Jacob Candelaria
999,HB 103,GOLD STAR FAMILY LICENSE PLATE ELIGIBILITY,"Miguel P. Garcia
Candace Gould
Monica Youngblood",POCKET VETO,2018 Regular,2018,Regular,103,https://www.nmles.gov/Sessions/18%20Regular/final/HB0103.pdf,Yr_18RHB0103.pdf,Miguel P. Garcia
999,HB 103,GOLD STAR FAMILY LICENSE PLATE ELIGIBILITY,"Miguel P. Garcia
Candace Gould
Monica Youngblood",POCKET VETO,2018 Regular,2018,Regular,103,https://www.nmles.gov/Sessions/18%20Regular/final/HB0103.pdf,Yr_18RHB0103.pdf,Candace Gould
999,HB 103,GOLD STAR FAMILY LICENSE PLATE ELIGIBILITY,"Miguel P. Garcia
Candace Gould
Monica Youngblood",POCKET VETO,2018 Regular,2018,Regular,103,https://www.nmles.gov/Sessions/18%20Regular/final/HB0103.pdf,Yr_18RHB0103.pdf,Monica Youngblood
1000,HB 117,LIBRARIAN & HISTORIC PRESERVATION FUNDS,Deborah A. Armstrong,SGND BY GOV,2018 Regular,2018,Regular,117,https://www.nmles.gov/Sessions/18%20Regular/final/HB0117.pdf,Yr_18RHB0117.pdf,Deborah A. Armstrong
1001,HB 119,CONFIDENTIAL SUBSTITUTE ADDRESS ACT,"Rebecca Dow
Daniel A. Ivey-Soto",SGND BY GOV,2018 Regular,2018,Regular,119,https://www.nmles.gov/Sessions/18%20Regular/final/HB0119.pdf,Yr_18RHB0119.pdf,Rebecca Dow
1001,HB 119,CONFIDENTIAL SUBSTITUTE ADDRESS ACT,"Rebecca Dow
Daniel A. Ivey-Soto",SGND BY GOV,2018 Regular,2018,Regular,119,https://www.nmles.gov/Sessions/18%20Regular/final/HB0119.pdf,Yr_18RHB0119.pdf,Daniel A. Ivey-Soto
1002,HB 129,BIENNIAL BUDGET PILOT PROJECT,"Jimmie C. Hall
George Dodge, Jr.
James G. Townsend",POCKET VETO,2018 Regular,2018,Regular,129,https://www.nmles.gov/Sessions/18%20Regular/final/HB0129.pdf,Yr_18RHB0129.pdf,Jimmie C. Hall
1002,HB 129,BIENNIAL BUDGET PILOT PROJECT,"Jimmie C. Hall
George Dodge, Jr.
James G. Townsend",POCKET VETO,2018 Regular,2018,Regular,129,https://www.nmles.gov/Sessions/18%20Regular/final/HB0129.pdf,Yr_18RHB0129.pdf,George Dodge
1002,HB 129,BIENNIAL BUDGET PILOT PROJECT,"Jimmie C. Hall
George Dodge, Jr.
James G. Townsend",POCKET VETO,2018 Regular,2018,Regular,129,https://www.nmles.gov/Sessions/18%20Regular/final/HB0129.pdf,Yr_18RHB0129.pdf, Jr.
1002,HB 129,BIENNIAL BUDGET PILOT PROJECT,"Jimmie C. Hall
George Dodge, Jr.
James G. Townsend",POCKET VETO,2018 Regular,2018,Regular,129,https://www.nmles.gov/Sessions/18%20Regular/final/HB0129.pdf,Yr_18RHB0129.pdf,James G. Townsend
1003,HB 139,MARIJUANA DERIVATIVE DRUG EXEMPTIONS,"Deborah A. Armstrong
Monica Youngblood",SGND BY GOV,2018 Regular,2018,Regular,139,https://www.nmles.gov/Sessions/18%20Regular/final/HB0139.pdf,Yr_18RHB0139.pdf,Deborah A. Armstrong
1003,HB 139,MARIJUANA DERIVATIVE DRUG EXEMPTIONS,"Deborah A. Armstrong
Monica Youngblood",SGND BY GOV,2018 Regular,2018,Regular,139,https://www.nmles.gov/Sessions/18%20Regular/final/HB0139.pdf,Yr_18RHB0139.pdf,Monica Youngblood
1004,HB 140,NM HOUSING TRUST TAX REFUND CONTRIBUTIONS,Eliseo Lee Alcon,SGND BY GOV,2018 Regular,2018,Regular,140,https://www.nmles.gov/Sessions/18%20Regular/final/HB0140.pdf,Yr_18RHB0140.pdf,Eliseo Lee Alcon
1005,HB 142,FALSE STATEMENTS TO NMED,Nathan P. Small,SGND BY GOV,2018 Regular,2018,Regular,142,https://www.nmles.gov/Sessions/18%20Regular/final/HB0142.pdf,Yr_18RHB0142.pdf,Nathan P. Small
1006,HB 149,NATIVE AMERICAN INCOME TAX SETTLEMENT FUND,"Eliseo Lee Alcon
Debbie A. Rodella
D. Wonda Johnson",SGND BY GOV,2018 Regular,2018,Regular,149,https://www.nmles.gov/Sessions/18%20Regular/final/HB0149.pdf,Yr_18RHB0149.pdf,Eliseo Lee Alcon
1006,HB 149,NATIVE AMERICAN INCOME TAX SETTLEMENT FUND,"Eliseo Lee Alcon
Debbie A. Rodella
D. Wonda Johnson",SGND BY GOV,2018 Regular,2018,Regular,149,https://www.nmles.gov/Sessions/18%20Regular/final/HB0149.pdf,Yr_18RHB0149.pdf,Debbie A. Rodella
1006,HB 149,NATIVE AMERICAN INCOME TAX SETTLEMENT FUND,"Eliseo Lee Alcon
Debbie A. Rodella
D. Wonda Johnson",SGND BY GOV,2018 Regular,2018,Regular,149,https://www.nmles.gov/Sessions/18%20Regular/final/HB0149.pdf,Yr_18RHB0149.pdf,D. Wonda Johnson
1007,HB 151,INDIAN STUDENTS NEEDS ASSESSMENTS,Derrick J. Lente,VETO,2018 Regular,2018,Regular,151,https://www.nmles.gov/Sessions/18%20Regular/final/HB0151.pdf,Yr_18RHB0151.pdf,Derrick J. Lente
1008,HB 160,NONVIOLENT OFFENDER INTERVENTIONS,Sheryl Williams Stapleton,VETO,2018 Regular,2018,Regular,160,https://www.nmles.gov/Sessions/18%20Regular/final/HB0160.pdf,Yr_18RHB0160.pdf,Sheryl Williams Stapleton
1009,HB 165,ALTERNATE FUEL ACQUISITION ACT DEFINITIONS,"Roberto ""Bobby"" J. Gonzales",SGND BY GOV,2018 Regular,2018,Regular,165,https://www.nmles.gov/Sessions/18%20Regular/final/HB0165.pdf,Yr_18RHB0165.pdf,Roberto Bobby J. Gonzales
1010,HB 173,AUTO THEFT PREVENTION AUTHORITY,"William ""Bill"" R. Rehm",SGND BY GOV,2018 Regular,2018,Regular,173,https://www.nmles.gov/Sessions/18%20Regular/final/HB0173.pdf,Yr_18RHB0173.pdf,William Bill R. Rehm
1011,HB 182,COMMERCIAL DRIVER'S LICENSE RECORDS,"David M. Gallegos
Cliff R. Pirtle",SGND BY GOV,2018 Regular,2018,Regular,182,https://www.nmles.gov/Sessions/18%20Regular/final/HB0182.pdf,Yr_18RHB0182.pdf,David M. Gallegos
1011,HB 182,COMMERCIAL DRIVER'S LICENSE RECORDS,"David M. Gallegos
Cliff R. Pirtle",SGND BY GOV,2018 Regular,2018,Regular,182,https://www.nmles.gov/Sessions/18%20Regular/final/HB0182.pdf,Yr_18RHB0182.pdf,Cliff R. Pirtle
1012,HB 187,EXTEND CERTAIN MULTI-TERM CONTRACT TERMS,"George Dodge, Jr.",SGND BY GOV,2018 Regular,2018,Regular,187,https://www.nmles.gov/Sessions/18%20Regular/final/HB0187.pdf,Yr_18RHB0187.pdf,George Dodge
1012,HB 187,EXTEND CERTAIN MULTI-TERM CONTRACT TERMS,"George Dodge, Jr.",SGND BY GOV,2018 Regular,2018,Regular,187,https://www.nmles.gov/Sessions/18%20Regular/final/HB0187.pdf,Yr_18RHB0187.pdf, Jr.
1013,HB 188,PHASED-IN TEACHER COST INDEX,"George Dodge, Jr.",SGND BY GOV,2018 Regular,2018,Regular,188,https://www.nmles.gov/Sessions/18%20Regular/final/HB0188.pdf,Yr_18RHB0188.pdf,George Dodge
1013,HB 188,PHASED-IN TEACHER COST INDEX,"George Dodge, Jr.",SGND BY GOV,2018 Regular,2018,Regular,188,https://www.nmles.gov/Sessions/18%20Regular/final/HB0188.pdf,Yr_18RHB0188.pdf, Jr.
1014,HB 193,EARLY CHILDHOOD CARE ACCOUNTABILITY ACT,"Rebecca Dow
Deborah A. Armstrong
Joanne J. Ferrary
Bill Tallman
Howie C. Morales",SGND BY GOV,2018 Regular,2018,Regular,193,https://www.nmles.gov/Sessions/18%20Regular/final/HB0193.pdf,Yr_18RHB0193.pdf,Rebecca Dow
1014,HB 193,EARLY CHILDHOOD CARE ACCOUNTABILITY ACT,"Rebecca Dow
Deborah A. Armstrong
Joanne J. Ferrary
Bill Tallman
Howie C. Morales",SGND BY GOV,2018 Regular,2018,Regular,193,https://www.nmles.gov/Sessions/18%20Regular/final/HB0193.pdf,Yr_18RHB0193.pdf,Deborah A. Armstrong
1014,HB 193,EARLY CHILDHOOD CARE ACCOUNTABILITY ACT,"Rebecca Dow
Deborah A. Armstrong
Joanne J. Ferrary
Bill Tallman
Howie C. Morales",SGND BY GOV,2018 Regular,2018,Regular,193,https://www.nmles.gov/Sessions/18%20Regular/final/HB0193.pdf,Yr_18RHB0193.pdf,Joanne J. Ferrary
1014,HB 193,EARLY CHILDHOOD CARE ACCOUNTABILITY ACT,"Rebecca Dow
Deborah A. Armstrong
Joanne J. Ferrary
Bill Tallman
Howie C. Morales",SGND BY GOV,2018 Regular,2018,Regular,193,https://www.nmles.gov/Sessions/18%20Regular/final/HB0193.pdf,Yr_18RHB0193.pdf,Bill Tallman
1014,HB 193,EARLY CHILDHOOD CARE ACCOUNTABILITY ACT,"Rebecca Dow
Deborah A. Armstrong
Joanne J. Ferrary
Bill Tallman
Howie C. Morales",SGND BY GOV,2018 Regular,2018,Regular,193,https://www.nmles.gov/Sessions/18%20Regular/final/HB0193.pdf,Yr_18RHB0193.pdf,Howie C. Morales
1015,HB 194,ALTERNATIVE EVIDENCE FOR TAX DEDUCTIONS,"Jason C. Harper
Carl Trujillo
Cathrynn N. Brown
Clemente Sanchez",SGND BY GOV,2018 Regular,2018,Regular,194,https://www.nmles.gov/Sessions/18%20Regular/final/HB0194.pdf,Yr_18RHB0194.pdf,Jason C. Harper
1015,HB 194,ALTERNATIVE EVIDENCE FOR TAX DEDUCTIONS,"Jason C. Harper
Carl Trujillo
Cathrynn N. Brown
Clemente Sanchez",SGND BY GOV,2018 Regular,2018,Regular,194,https://www.nmles.gov/Sessions/18%20Regular/final/HB0194.pdf,Yr_18RHB0194.pdf,Carl Trujillo
1015,HB 194,ALTERNATIVE EVIDENCE FOR TAX DEDUCTIONS,"Jason C. Harper
Carl Trujillo
Cathrynn N. Brown
Clemente Sanchez",SGND BY GOV,2018 Regular,2018,Regular,194,https://www.nmles.gov/Sessions/18%20Regular/final/HB0194.pdf,Yr_18RHB0194.pdf,Cathrynn N. Brown
1015,HB 194,ALTERNATIVE EVIDENCE FOR TAX DEDUCTIONS,"Jason C. Harper
Carl Trujillo
Cathrynn N. Brown
Clemente Sanchez",SGND BY GOV,2018 Regular,2018,Regular,194,https://www.nmles.gov/Sessions/18%20Regular/final/HB0194.pdf,Yr_18RHB0194.pdf,Clemente Sanchez
1016,HB 197,REGIONAL AIR CENTER SPECIAL ECONOMIC DISTRICT,"Candy Spence Ezzell
Bob Wooley
James G. Townsend
Greg Nibert",VETO,2018 Regular,2018,Regular,197,https://www.nmles.gov/Sessions/18%20Regular/final/HB0197.pdf,Yr_18RHB0197.pdf,Candy Spence Ezzell
