"Tri State Generation & Transmission,Tricore Laboratories ,HEALTHCARE,,"
"Tricore Laboratories ,TriCore Reference Laboratories,HEALTHCARE,,"
"TriCore Reference Laboratories,Tri-State Generation & Transmission Association,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Tri-State Generation & Transmission Association,Tri-State Generation & Transmission Association,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Tri-State Generation and Transportation Assoc. ,Trout Unlimited,""CONSERVATION,  ENVIRONMENT & NATURAL RESOURCES"",,"
"Trout Unlimited,True HEALTHCARE Nm,HEALTHCARE,,"
"True Health Nm,Trujillo Enterprises,""EXTRACTIVE INDUSTRIES (MINING, OIL & GAS)"",,"
"Trujillo Enterprises,Tsay Corporation,REAL ESTATE & CONSTRUCTION,,"
"Tsay Corporation,TTX Company,TRANSPORTATION,,"
"TTX Company,Turney's,RETAIL & CONSUMER RIGHTS,,"
"Turney's,Turning Point,HEALTHCARE,,"
"Turning Point,Turo,TRANSPORTATION,,"
"Turo,Turquoise Trail Charter School,EDUCATION,,"
"Turquoise Trail Charter School,TW Telecom of NM LLC ,TELECOM,,"
"TW Telecom,TW Telecom of NM LLC ,TELECOM,,"
"TW Telecom of NM LLC,TW Telecom of NM LLC ,TELECOM,,"
"TW Telecom of NM LLC ,U.S. Justice Action Network,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"U.S. Justice Action Network,U.S. NAVY LEAGUE NEW MEXICO COUNCIL,MILITARY  & VETERANS,,"
"U.S. NAVY LEAGUE NEW MEXICO COUNCIL,Uber Technologies Inc,TRANSPORTATION,,"
"Uber Technologies Inc,Ultra HEALTHCARE,HEALTHCARE,,"
"Ultra Health,Ultra HEALTHCARE,HEALTHCARE,,"
"Ultra Health, LLC,""Ultraviox, LLC"",WASTE MANAGEMENT,,"
"Ultraviox, LLC,Union County ,CITY & COUNTY GOVERNMENT,,"
"Union County ,""Union for Justice, Inc."",CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"Union for Justice, Inc.,Union of Concerned Scientists,""CONSERVATION,  ENVIRONMENT & NATURAL RESOURCES"",,"
"Union of Concerned Scientists,Union Pacific Railroad,TRANSPORTATION,,"
"Union Pacific,Union Pacific Railroad,TRANSPORTATION,,"
"Union Pacific Railroad,Unite Private Networks,TELECOM,,"
"Unite Private Networks,United Association of Plumbers & Steamfitters #412,LABOR & WORKFORCE,,"
"United Association of Plumbers & Steamfitters #412,United Blood Services,HEALTHCARE,,"
"United Blood Services,""United HEALTHCARE Services, Inc."",HEALTHCARE,,"
"United Healthcare Services, Inc.,United Insurance Company of America ,INSURANCE,,"
"United Insurance Company of America ,United States of Care,HEALTHCARE,,"
"United States of Care,""United Supermarkets, LLC"",RETAIL & CONSUMER RIGHTS,,"
"United Supermarkets, LLC,United Way of Santa Fe County,""SENIOR, FAMILY & YOUTH ADVOCACY"",,"
"United Way of Santa Fe County,Universal HEALTHCARE Services,HEALTHCARE,,"
"Universal Health Services,Universal Medical Center,HEALTHCARE,,"
"Universal Medical Center,Universal Silica Solutions,INDUSTRY,,"
"Universal Silica Solutions,University of New Mexico,EDUCATION,,"
"University of New Mexico,University of New Mexico,EDUCATION,,"
"University of New Mexico ,University of Phoenix,EDUCATION,,"
"University of Phoenix,UNM Lobo Club,EDUCATION,,"
"UNM Lobo Club,UNM Retiree Association,""SENIOR, FAMILY & YOUTH ADVOCACY"",,"
"UNM Retiree Association,UPS,INDUSTRY,,"
"UPS,""Uranium Resources, Inc."",""EXTRACTIVE INDUSTRIES (MINING, OIL & GAS)"",,"
"Uranium Resources, Inc.,US Green Building Council NM Chapter,REAL ESTATE & CONSTRUCTION,,"
"US Green Building Council NM Chapter,USAA,INSURANCE,,"
"USAA,Valero Energy Corp,""EXTRACTIVE INDUSTRIES (MINING, OIL & GAS)"",,"
"Valero Energy Corp,Vapor Technology Association,""ALCOHOL, CANNABIS, & TOBACCO"",,"
"Vapor Technology Association,Vecinos United ,EDUCATION,,"
"Vecinos United ,Verde Realty,REAL ESTATE & CONSTRUCTION,,"
"Verde Realty,Verizon Corporation,TELECOM,,"
"Verizon Communications,Verizon Corporation,TELECOM,,"
"Verizon Corporation,Verizon Corporation,TELECOM,,"
"Verizon Wireless,""Vertex Pharmaceuticals, Inc. "",PHARMACEUTICALS,,"
"Vertex Pharmaceuticals, Inc. ,Viante New Mexico,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"Viante New Mexico,""Villa Santa Maria, Inc."",CITY & COUNTY GOVERNMENT,,"
"Villa Santa Maria, Inc.,Village of Chama,CITY & COUNTY GOVERNMENT,,"
"Village of Chama,Village of Corrales,CITY & COUNTY GOVERNMENT,,"
"Village of Corrales,Village of Cuba,CITY & COUNTY GOVERNMENT,,"
"Village of Cuba,Village of Logan ,CITY & COUNTY GOVERNMENT,,"
"Village of Logan ,Village of Los Lunas,CITY & COUNTY GOVERNMENT,,"
"Village of Los Lunas,Village of Pecos,CITY & COUNTY GOVERNMENT,,"
"Village of Pecos,Village of Questa,CITY & COUNTY GOVERNMENT,,"
"Village of Questa,Village of Tularosa ,CITY & COUNTY GOVERNMENT,,"
"Village of Tularosa ,Village of Wagon Mound ,CITY & COUNTY GOVERNMENT,,"
"Village of Wagon Mound ,""Vimo, Inc. d/b/a Getinsured.com"",INSURANCE,,"
"Vimo, Inc. d/b/a Getinsured.com,""VIP Starnetwork, LLC"",HEALTHCARE,,"
"VIP Starnetwork, LLC,Virgin Galactic,TRANSPORTATION,,"
"Virgin Galactic,Virgin Galactic,TRANSPORTATION,,"
"Virgin Galactic Holdings, Inc.,Virgin Galactic,TRANSPORTATION,,"
"Virgin Galactic, LLC,""Virtue & Najjar, PC"",""LOBBYIST CONSULTANTS, GENERAL CONSULTING & LAW FIRMS"",,"
"Virtue & Najjar, PC,""Virtue & Najjar, PC"",""LOBBYIST CONSULTANTS, GENERAL CONSULTING & LAW FIRMS"",,"
"Virtue, Najjar and Brown, PC,Vista Disposal Casteel,WASTE MANAGEMENT,,"
"Vista Disposal Casteel,Vivant Solar,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Vivant Solar,Vivant Solar,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Vivint Solar Developer LLC,Vote Solar,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Vote Solar,Vote Solar Action Fund,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Vote Solar Action Fund,Vote Solar Action Fund,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Vote Solar Ation Fund, a Project of Tides Advocacy,Vulcan Materials Company,REAL ESTATE & CONSTRUCTION,,"
"Vulcan Materials Company,Waldale Manufacturing Ltd.,INDUSTRY,,"
"Waldale Manufacturing Ltd.,Walmart Inc.,RETAIL & CONSUMER RIGHTS,,"
"Walmart Inc.,Walmart Inc.,RETAIL & CONSUMER RIGHTS,,"
"Wal-Mart Stores, Inc.,""Ward Alternative Energy, LLC"",""EXTRACTIVE INDUSTRIES (MINING, OIL & GAS)"",,"
"Ward Alternative Energy, LLC,""Washington Group International, Energy & Environment"",REAL ESTATE & CONSTRUCTION,,"
"Washington Group International, Energy & Environme,""Waste Connections, Inc."",WASTE MANAGEMENT,,"
"Waste Connections, Inc.,""Waste Control Specialists, LLC"",WASTE MANAGEMENT,,"
"Waste Control Specialist, Inc.,""Waste Control Specialists, LLC"",WASTE MANAGEMENT,,"
"Waste Control Specialists, LLC,""Waste Management of New Mexico, Inc."",WASTE MANAGEMENT,,"
"Waste Management of New Mexico, Inc.,""Waste Management of New Mexico, Inc."",WASTE MANAGEMENT,,"
"Waste Managment of New Mexico, Inc.,Waterford Research Institute LLC,EDUCATION,,"
"Waterford Research Institute LLC,Weaks Law LLC,""LOBBYIST CONSULTANTS, GENERAL CONSULTING & LAW FIRMS"",,"
"Weaks Law LLC,Wellcare HEALTHCARE Plans,HEALTHCARE,,"
"Wellcare Health Plans,Wells Fargo & Co.,BANKING & FINANCE,,"
"Wells Fargo & Co.,West Central Community Development Group (WCCDG),REAL ESTATE & CONSTRUCTION,,"
"West Central Community Development Group (WCCDG),Western States Arts Federation,ARTS & CULTURE,,"
"WESTAF,""Western Albuquerque Land Holdings, LLC"",REAL ESTATE & CONSTRUCTION,,"
"Western Albuquerque Land Holdings, LLC,Western Environmental Law Center,""CONSERVATION,  ENVIRONMENT & NATURAL RESOURCES"",,"
"Western Environmental Law Center,Western Farmers Electric Cooperative,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Western Farmers Electric Cooperative,Western Governors University,EDUCATION,,"
"Western Governors University,Western Landowners Alliance,""CONSERVATION,  ENVIRONMENT & NATURAL RESOURCES"",,"
"Western Landowners Alliance,Western New Mexico University,EDUCATION,,"
"Western New Mexico University,Western Refining Inc.,""EXTRACTIVE INDUSTRIES (MINING, OIL & GAS)"",,"
"Western Refining Inc.,Western Refining Inc.,""EXTRACTIVE INDUSTRIES (MINING, OIL & GAS)"",,"
"Western Refining, Inc.,Western Resource Advocates,""CONSERVATION,  ENVIRONMENT & NATURAL RESOURCES"",,"
"Western Resource Advocates,Western Shamrock Corporation,BANKING & FINANCE,,"
"Western Shamrock Corporation,Western Sky Community Care,HEALTHCARE,,"
"Western Sky Community Care,Western Spirit Clean Line LLC,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Western Spirit Clean Line LLC,Western States Arts Federation,ARTS & CULTURE,,"
"Western States Arts Federation,""Western Water & Power Production, LLC"",ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Western Water & Power Production, LLC,Westmoreland Coal Company,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Westmoreland Coal Company,WildEarth Guardians ,""CONSERVATION,  ENVIRONMENT & NATURAL RESOURCES"",,"
"WildEarth Guardians ,Wildlands Network,""CONSERVATION,  ENVIRONMENT & NATURAL RESOURCES"",,"
"Wildlands Network,""William J. Brennan, Jr. Center for Justice, Inc."",CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"William J. Brennan, Jr. Center for Justice, Inc.,Williams Company,""EXTRACTIVE INDUSTRIES (MINING, OIL & GAS)"",, "
"Williams Company,""Williams Four Corners, LLC "",""EXTRACTIVE INDUSTRIES (MINING, OIL & GAS)"",,"
"Williams Four Corners, LLC ,Windstream Communications,TELECOM,,"
"Windstream,Windstream Communications,TELECOM,,"
"Windstream Communications,Wine Institute,""ALCOHOL, CANNABIS, & TOBACCO"",,"
"Wine Institute,""Winrock Partners, LLC"",""LOBBYIST CONSULTANTS, GENERAL CONSULTING & LAW FIRMS"",,"
"Winrock Partners, LLC,Wireless Infrastructure Association c/o MulitState Associates Inc. ,,,"
"Wireless Infrastructure Association c/o MulitState Associates Inc. ,""Wolf & Fox, P.C."",""LOBBYIST CONSULTANTS, GENERAL CONSULTING & LAW FIRMS"",,"
"Wolf & Fox, P.C.,Wolf PAC,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"Wolf PAC,Workday,INFORMATION TECHNOLOGY,,"
"Workday,WPX Energy,""EXTRACTIVE INDUSTRIES (MINING, OIL & GAS)"",,"
"WPX Energy,WR Communications Denver Company,""MEDIA INFORMATION, COMMUNICATIONS, & PUBLISHING"",,"
"WR Communications Denver Company,Xcel Energy/ Southwestern Public Service Co.,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Xcel Energy/ Southwestern Public Service Co.,Xcel Energy/ Southwestern Public Service Co.,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"XCEL Energy-Southwestern Public Service,""Xerox Buisness Services, LLC "",INFORMATION TECHNOLOGY,,"
"Xerox Buisness Services, LLC ,""Xerox Buisness Services, LLC "",INFORMATION TECHNOLOGY,,"
"Xerox Global Government Affairs,Yates Petroleum Corporation,""EXTRACTIVE INDUSTRIES (MINING, OIL & GAS)"",,"
"Yates Petroleum Corporation,Yellow Bird Solar,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Yellow Bird Solar,""Yellow-Checker Cab Company, Inc."",TRANSPORTATION,,"
"Yellow-Checker Cab Company, Inc.,Young Women United,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"Young Women United,Youth Conservation Corps Commission,""CONSERVATION,  ENVIRONMENT & NATURAL RESOURCES"",,"
"Youth Conservation Corps Commission,""Youth Development, Inc."",""SENIOR, FAMILY & YOUTH ADVOCACY"",,"
"Youth Development, Inc.,""Z & T Cattle Company, LLC"",RANCHING & AGRICULTURE,,"
"Z & T Cattle Company, LLC,""Zia Strategies, LLC "",""LOBBYIST CONSULTANTS, GENERAL CONSULTING & LAW FIRMS"",,"
"Zia Strategies, LLC ,Zuni Public School District,EDUCATION,,"
"Zuni Public School District,,,,"
