First Name,Last Name,Description,IsContribution,Amount,Date Contribution,Contribution/Expenditure On Behalf Of,Name of Candidate/Public Official/Ballot Issue,Expenditure Purpose,Beneficiary,Filing Period,Date Added
James,Bullington,Meal and Beverage Expenses,1,100,2/15/2016,NULL,Tia Sophia's,Breakfast for Committee,Senate Public Affairs Committee,2016 May Lobbyist Report,5/2/2016 11:36
Timothy,MacEachen,Political Contribution,2,1000,1/1/2016,Timothy MacEachen,Realtors Political Action Committee,NULL,NULL,2016 May Lobbyist Report,5/2/2016 11:33
James,Bullington,Meal and Beverage Expenses,1,75,2/15/2016,NULL,Dashing Delivery,Food for SPAC,Senate Public Affairs Committee,2016 May Lobbyist Report,5/2/2016 11:33
James,Bullington,Meal and Beverage Expenses,1,141.82,2/16/2016,NULL,Rio Chama Restaurant,General expense,Rio Chama,2016 May Lobbyist Report,5/2/2016 11:28
James,Bullington,Entertainment Expenses,1,61.7,2/16/2016,NULL,Rio Chama Restaurant,General expense,Rio Chama,2016 May Lobbyist Report,5/2/2016 11:28
James,Bullington,Meal and Beverage Expenses,1,58.5,2/16/2016,NULL,Rio Chama Restaurant,General expense,Rio Chama,2016 May Lobbyist Report,5/2/2016 11:26
James,Bullington,Meal and Beverage Expenses,1,22.09,2/16/2016,NULL,Rio Chama Restaurant,General expense,Rio Chama,2016 May Lobbyist Report,5/2/2016 11:26
James,Bullington,Meal and Beverage Expenses,1,16.84,2/16/2016,NULL,Rio Chama Restaurant,General expense,Rio Chama,2016 May Lobbyist Report,5/2/2016 11:24
James,Bullington,Meal and Beverage Expenses,1,88.58,2/12/2016,NULL,Rio Chama Restaurant,General expense,Rio Chama,2016 May Lobbyist Report,5/2/2016 11:24
James,Bullington,Meal and Beverage Expenses,1,34.08,2/11/2016,NULL,Rio Chama Restaurant,General expense,Rio Chama,2016 May Lobbyist Report,5/2/2016 11:23
James,Bullington,Meal and Beverage Expenses,1,14.84,2/11/2016,NULL,Rio Chama Restaurant,General expense,Rio Chama,2016 May Lobbyist Report,5/2/2016 11:23
James,Bullington,Meal and Beverage Expenses,1,81.48,2/10/2016,NULL,Cowgirl Hall of Fame Restaurant,General expense,Cowgirl Hall of Fame,2016 May Lobbyist Report,5/2/2016 11:22
James,Bullington,Meal and Beverage Expenses,1,28.83,2/10/2016,NULL,Rio Chama Restaurant,General expense,Rio Chama,2016 May Lobbyist Report,5/2/2016 11:21
James,Bullington,Meal and Beverage Expenses,1,84.24,2/9/2016,NULL,Rio Chama Restaurant,General expense,Rio Chama,2016 May Lobbyist Report,5/2/2016 11:20
James,Bullington,Meal and Beverage Expenses,1,28.68,2/9/2016,NULL,Rio Chama Restaurant,General expense,Rio Chama,2016 May Lobbyist Report,5/2/2016 11:20
James,Bullington,Meal and Beverage Expenses,1,70.34,2/8/2016,NULL,Rio Chama Restaurant,General expense,Rio Chama,2016 May Lobbyist Report,5/2/2016 11:19
James,Bullington,Meal and Beverage Expenses,1,250,2/5/2016,NULL,Bourbon Grill,Appreciation Dinner for SJC,Senate Judiciary Committee,2016 May Lobbyist Report,5/2/2016 11:18
James,Bullington,Meal and Beverage Expenses,1,88.4,2/5/2016,NULL,Rio Chama Restaurant,General expense,Rio Chama,2016 May Lobbyist Report,5/2/2016 11:18
James,Bullington,Meal and Beverage Expenses,1,30,2/4/2016,NULL,The Bull Ring,General expense,Bull Ring,2016 May Lobbyist Report,5/2/2016 11:17
James,Bullington,Meal and Beverage Expenses,1,204.31,2/4/2016,NULL,The Bull Ring,Appreciation Dinner for HAFC,House Appropriations and Finance Committee,2016 May Lobbyist Report,5/2/2016 11:16
James,Bullington,Meal and Beverage Expenses,1,32.92,1/28/2016,NULL,Rio Chama Restaurant,General expense,Rio Chama,2016 May Lobbyist Report,5/2/2016 11:15
James,Bullington,Meal and Beverage Expenses,1,64.61,1/26/2016,NULL,Osteria Restaurant,General expense,Osteria Restaurant,2016 May Lobbyist Report,5/2/2016 11:14
Kristine,Jacobus ,Candidate,2,150,3/3/2016,"(Consult NM, LLC)",Renee Torres,NULL,NULL,2016 May Lobbyist Report,5/2/2016 11:14
James,Bullington,Meal and Beverage Expenses,1,30.64,1/26/2016,NULL,The Bull Ring,General expense,Bull Ring,2016 May Lobbyist Report,5/2/2016 11:13
James,Bullington,Meal and Beverage Expenses,1,86.13,1/22/2016,NULL,Bull Ring Restaurant,General expense,Bull Ring,2016 May Lobbyist Report,5/2/2016 11:13
James,Bullington,Other Expenses,1,32,1/22/2016,NULL,La Fonda Santa Fe,General expense,La Fonda,2016 May Lobbyist Report,5/2/2016 11:12
James,Bullington,Entertainment Expenses,1,250,1/28/2016,NULL,Eldorado Hotel,Appreciation Dinner for Rep. Ken Martinez,House Democrats,2016 May Lobbyist Report,5/2/2016 11:09
Susan,Loubet,Candidate,2,50,4/12/2016,,Cisco McSorley,NULL,NULL,2016 May Lobbyist Report,5/2/2016 11:06
Susan,Loubet,Candidate,2,100,2/28/2016,,Liz Stefanics,NULL,NULL,2016 May Lobbyist Report,5/2/2016 11:06
Lawrence ,Horan,Candidate,2,200,4/25/2016,Self,Christine Trujillo,NULL,NULL,2016 May Lobbyist Report,5/2/2016 10:59
Lawrence ,Horan,Candidate,2,200,4/25/2016,Self,Liz Thomson,NULL,NULL,2016 May Lobbyist Report,5/2/2016 10:59
Lawrence ,Horan,Candidate,2,200,4/25/2016,Self,Christina Hall,NULL,NULL,2016 May Lobbyist Report,5/2/2016 10:58
Lawrence ,Horan,Candidate,2,250,3/17/2016,Self,Pat Ruiloba,NULL,NULL,2016 May Lobbyist Report,5/2/2016 10:58
Lawrence ,Horan,Meal and Beverage Expenses,1,838.18,2/18/2016,NULL,Misc. Meals and Entertainment,Meals and Entertainment,Various (under $75.00/person and expenditure),2016 May Lobbyist Report,5/2/2016 10:57
Alfred,Park,Candidate,2,150,3/15/2016,Self,Javier Martinez for State Rep,NULL,NULL,2016 May Lobbyist Report,5/2/2016 10:52
Alfred,Park,Entertainment Expenses,1,821.89,4/25/2016,NULL,None over $75,Issue education and discussion,Legislators and Staff,2016 May Lobbyist Report,5/2/2016 10:47
Michael,D'Antonio ,Meal and Beverage Expenses,1,43.32,4/14/2016,NULL,various,discuss legislation,"various, none exceeded by $75 per beneficiary",2016 May Lobbyist Report,5/2/2016 10:29
Michael,D'Antonio ,Meal and Beverage Expenses,1,64.32,2/10/2016,NULL,various,discuss legislation,"various, none exceeded by $75 per beneficiary",2016 May Lobbyist Report,5/2/2016 10:28
Michael,D'Antonio ,Meal and Beverage Expenses,1,35.86,2/10/2016,NULL,various,discuss legislation,"various, none exceeded by $75 per beneficiary",2016 May Lobbyist Report,5/2/2016 10:27
Michael,D'Antonio ,Meal and Beverage Expenses,1,27.48,1/29/2016,NULL,various,discuss legislation,"various, none exceeded by $75 per beneficiary",2016 May Lobbyist Report,5/2/2016 10:26
Michael,D'Antonio ,Meal and Beverage Expenses,1,31.52,1/20/2016,NULL,various,discuss legislation,"various, none exceeded by $75 per beneficiary",2016 May Lobbyist Report,5/2/2016 10:25
James,Bullington,Candidate,2,200,3/31/2016,JD Bullington Gov't Relations,Marco Serna for DA,NULL,NULL,2016 May Lobbyist Report,5/2/2016 10:19
James,Bullington,Candidate,2,200,4/4/2016,JD Bullington Gov't Relations,Jeff Varela,NULL,NULL,2016 May Lobbyist Report,5/2/2016 10:18
James,Bullington,Candidate,2,200,3/28/2016,JD Bullington Gov't Relations,Jennifer Padgett for DA,NULL,NULL,2016 May Lobbyist Report,5/2/2016 10:18
James,Bullington,Candidate,2,200,3/28/2016,JD Bullington Gov't Relations,Friends for Idalia Lechuga-Tena,NULL,NULL,2016 May Lobbyist Report,5/2/2016 10:17
James,Bullington,Candidate,2,200,3/12/2016,JD Bullington Gov't Relations,Ed Moreno for County Commission,NULL,NULL,2016 May Lobbyist Report,5/2/2016 10:17
James,Bullington,Candidate,2,200,3/12/2016,JD Bullington Gov't Relations,Maria Sanchez-Gagne for DA,NULL,NULL,2016 May Lobbyist Report,5/2/2016 10:16
James,Bullington,Candidate,2,200,3/12/2016,JD Bullington Gov't Relations,Linda Trujillo,NULL,NULL,2016 May Lobbyist Report,5/2/2016 10:16
James,Bullington,Candidate,2,250,3/8/2016,JD Bullington Gov't Relations,Christina Hall,NULL,NULL,2016 May Lobbyist Report,5/2/2016 10:15
James,Bullington,Candidate,2,200,1/10/2016,JD Bullington Gov't Relations,Ed Perea for DA,NULL,NULL,2016 May Lobbyist Report,5/2/2016 10:14
Claire ,Chase ,Meal and Beverage Expenses,1,32.3,2/10/2016,NULL,The Body Cafe,Government Affairs,"Lucy River, plus 2",2016 May Lobbyist Report,5/2/2016 10:13
Claire ,Chase ,Meal and Beverage Expenses,1,398.61,1/25/2016,NULL,Osteria D'Assisi,Government Affairs,"Senator Munoz, Senator Barela, Senator Shendo, +3",2016 May Lobbyist Report,5/2/2016 10:08
Claire ,Chase ,Meal and Beverage Expenses,1,34.16,1/25/2016,NULL,Osteria D'Assisi,Government Affairs,"George Munoz, plus 2",2016 May Lobbyist Report,5/2/2016 10:04
Julianna ,Koob,Meal and Beverage Expenses,1,250,2/5/2016,NULL,Bourban Grill,Senate Judiciary Committee dinner,Senate Judiciary Committee and Staff,2016 May Lobbyist Report,5/2/2016 9:56
Tom ,Drake,Meal and Beverage Expenses,1,20,2/3/2016,NULL,Skylight,Discuss Higher Ed. legislation,Senator Sapien,2016 May Lobbyist Report,5/2/2016 9:54
Tom ,Drake,Meal and Beverage Expenses,1,197.31,2/3/2016,NULL,Bull Ring,Discuss Higher Ed. Legislation,Senate Finance Committee,2016 May Lobbyist Report,5/2/2016 9:53
Tom ,Drake,Meal and Beverage Expenses,1,204.31,2/2/2016,NULL,Bull Ring,Higher educaiton legislation,HAFC Committee,2016 May Lobbyist Report,5/2/2016 9:52
Tom ,Drake,Meal and Beverage Expenses,1,148.21,1/26/2016,NULL,Del Charro,Discuss Higher Ed. Legislation,Rep. Zach Cook,2016 May Lobbyist Report,5/2/2016 9:51
Julianna ,Koob,Meal and Beverage Expenses,1,266.18,2/6/2016,NULL,Dominos,dinner on the floor due to Session running late,House legislators and staff,2016 May Lobbyist Report,5/2/2016 9:50
Tom ,Drake,Meal and Beverage Expenses,1,106.31,1/26/2016,NULL,Pink Adobe,Discuss Higher Ed. legislation,Bill Valdez & Mike Burkett,2016 May Lobbyist Report,5/2/2016 9:50
Julianna ,Koob,Meal and Beverage Expenses,1,236.95,2/18/2016,NULL,Julianna Koob,Senate Public Affairs Committee Dinner,SPAC legislators and staff,2016 May Lobbyist Report,5/2/2016 9:46
Arthur,Hull,Candidate,2,200,4/6/2016,,Candy Spence Ezzell ,NULL,NULL,2016 May Lobbyist Report,5/2/2016 9:43
Julianna ,Koob,Candidate,2,250,2/12/2016,Julianna Koob,PPRMAF,NULL,NULL,2016 May Lobbyist Report,5/2/2016 9:39
Julianna ,Koob,Candidate,2,50,2/29/2016,Julianna Koob,Roman Montoya,NULL,NULL,2016 May Lobbyist Report,5/2/2016 9:34
Julianna ,Koob,Political Contribution,2,1500,2/29/2016,Julianna Koob,EmergeNM,NULL,NULL,2016 May Lobbyist Report,5/2/2016 9:33
Drew ,Setter,Candidate,2,200,3/24/2016,,Nick Salazar,NULL,NULL,2016 May Lobbyist Report,5/2/2016 9:32
Julianna ,Koob,Candidate,2,100,2/29/2016,Julianna Koob,Anna Hansen,NULL,NULL,2016 May Lobbyist Report,5/2/2016 9:31
Drew ,Setter,Candidate,2,200,3/2/2016,,ReneTorres,NULL,NULL,2016 May Lobbyist Report,5/2/2016 9:31
Drew ,Setter,Candidate,2,200,4/7/2016,,Andres Romero,NULL,NULL,2016 May Lobbyist Report,5/2/2016 9:31
Julianna ,Koob,Candidate,2,250,3/22/2016,Julianna Koob,Michelle Lujan Grisham,NULL,NULL,2016 May Lobbyist Report,5/2/2016 9:30
Arthur,Hull,Meal and Beverage Expenses,1,2341.6,4/25/2016,NULL,various ,Inform and discuss concerns with elected officials,various:  none over $75 ,2016 May Lobbyist Report,5/2/2016 9:14
Drew ,Setter,Candidate,2,200,3/22/2016,,Committee to Elect William Soules,NULL,NULL,2016 May Lobbyist Report,5/2/2016 9:14
Drew ,Setter,Candidate,2,200,3/22/2016,,Committee to Elect Debbie Armstrong,NULL,NULL,2016 May Lobbyist Report,5/2/2016 9:13
Arthur,Hull,Meal and Beverage Expenses,1,2959.56,3/31/2016,NULL,various ,Inform and discuss concerns with elected officials,various:  none over $75 ,2016 May Lobbyist Report,5/2/2016 9:13
Arthur,Hull,Meal and Beverage Expenses,1,2580.54,2/29/2016,NULL,various ,Inform and discuss concerns with elected officials,Various:  none over $75 ,2016 May Lobbyist Report,5/2/2016 9:12
Arthur,Hull,Meal and Beverage Expenses,1,3730.34,1/31/2016,NULL,various ,Inform and discuss concerns with elected officials,Various:  none over $75 ,2016 May Lobbyist Report,5/2/2016 9:11
Drew ,Setter,Candidate,2,200,3/22/2016,,Committee to Elect Wanda Johnson,NULL,NULL,2016 May Lobbyist Report,5/2/2016 9:11
Drew ,Setter,Candidate,2,200,4/7/2016,,Committee to Elect Yvette Herell,NULL,NULL,2016 May Lobbyist Report,5/2/2016 9:09
Drew ,Setter,Candidate,2,200,3/31/2016,,Committee to Elect Nora Espinosa,NULL,NULL,2016 May Lobbyist Report,5/2/2016 9:08
Joshua ,Rosen,Political Contribution,2,1500,1/14/2016,ABQ Studios,Republican Party of New Mexico,NULL,NULL,2016 May Lobbyist Report,5/2/2016 8:36
Melanie ,Aranda,Candidate,2,50,3/30/2016,,Debbie Sarinana,NULL,NULL,2016 May Lobbyist Report,5/2/2016 7:59
Oriana R.,Sandoval,Candidate,2,100,3/20/2016,,Roman Montoya,NULL,NULL,2016 May Lobbyist Report,5/2/2016 7:55
Oriana R.,Sandoval,Candidate,2,100,3/23/2016,,Martin Heinrich,NULL,NULL,2016 May Lobbyist Report,5/2/2016 7:55
John ,Daniel,Candidate,2,100,4/4/2016,,Adrian Pedroza,NULL,NULL,2016 May Lobbyist Report,5/2/2016 7:53
John ,Daniel,Candidate,2,100,4/4/2016,,Debbie Sarinana,NULL,NULL,2016 May Lobbyist Report,5/2/2016 7:52
John ,Daniel,Candidate,2,150,3/30/2016,,Elizabeth Thompson,NULL,NULL,2016 May Lobbyist Report,5/2/2016 7:52
John ,Daniel,Candidate,2,200,3/30/2016,,Maggie Toulouse Oliver,NULL,NULL,2016 May Lobbyist Report,5/2/2016 7:52
Deborah ,Seligman,Political Contribution,2,2000,3/23/2016,HollyFrontier Corporation,James Townsend,NULL,NULL,2016 May Lobbyist Report,5/2/2016 6:50
Drew ,Setter,Candidate,2,200,3/22/2016,,Tony Trujillo,NULL,NULL,2016 May Lobbyist Report,5/2/2016
Drew ,Setter,Candidate,2,200,4/3/2016,,Maggie Toulouse Oliver,NULL,NULL,2016 May Lobbyist Report,5/2/2016
Drew ,Setter,Meal and Beverage Expenses,1,2348.05,4/25/2016,NULL,Various Businesses and Inviduals,Various Meetings,Various Individual,2016 May Lobbyist Report,5/2/2016
Marla ,Shoats,Political Contribution,2,250,4/20/2016,,Sen Mimi Stewart (Duplicate to Dam Weaks),NULL,NULL,2016 May Lobbyist Report,5/2/2016
Marla ,Shoats,Political Contribution,2,150,3/21/2016,,Rep Patricio R Ruiloba (Duplicate to Dan Weaks),NULL,NULL,2016 May Lobbyist Report,5/2/2016
Michael,D'Antonio ,Meal and Beverage Expenses,1,29.92,1/25/2016,NULL,various,discuss legislation,"various, none exceeded by $75 per beneficiary",2016 May Lobbyist Report,5/2/2016
Anthony (T.J.),Trujillo,Meal and Beverage Expenses,1,837.07,4/25/2016,NULL,Accum meal expenses at various locations.,Government Relations,Various legislators,2016 May Lobbyist Report,5/2/2016
Anthony (T.J.),Trujillo,Candidate,2,1221.73,3/22/2016,"In-kind contribution on behalf of Gallagher & Kennedy, P.A.",Committee to Elect Tony Trujillo,NULL,NULL,2016 May Lobbyist Report,5/2/2016
Antonio P.,Trujillo,Meal and Beverage Expenses,1,764.4,4/25/2016,NULL,Accum expenditures at various locations,Government Relations,Various legislators,2016 May Lobbyist Report,5/2/2016
Antonio P.,Trujillo,Meal and Beverage Expenses,1,81.28,4/13/2016,NULL,The Bull Ring,Government Affairs,Senator Munoz & 3 guests,2016 May Lobbyist Report,5/2/2016
Dan ,Weaks,Political Contribution,2,150,3/24/2016,,Rep S. Maestas Barnes (Duplicate to Marla Shoats),NULL,NULL,2016 May Lobbyist Report,5/2/2016
Dan ,Weaks,Meal and Beverage Expenses,1,3803.61,2/18/2016,NULL,Various (Duplicate to Marla Shoats),Aggregate contributions of less than $75.00 per person (Duplicate to Marla.Shoats),Various (Duplicate to Marla Shoats),2016 May Lobbyist Report,5/2/2016
Matejka ,Santillanes,Meal and Beverage Expenses,1,2041.32,4/25/2016,NULL,"Various Payees, None Over $75.00",Discussing legislation,Various Legislators,2016 May Lobbyist Report,5/2/2016
Ricardo,Rel,Entertainment Expenses,1,100,2/1/2016,NULL,NMSU Special Events,purchased 2 tickets for NMSU- Highlands game,Sec. Damron and spouse,2016 May Lobbyist Report,5/2/2016
Julie,Moore,Meal and Beverage Expenses,1,678.89,4/25/2016,NULL,Various Locations,Accumulated meal expenses for government affairs,Various legislators,2016 May Lobbyist Report,5/2/2016
Robert ,Donaldson,Meal and Beverage Expenses,1,103.21,3/5/2016,NULL,J&G Grill,Dinner,Keith Gardner,2016 May Lobbyist Report,5/2/2016
Jenifer,Fuller Jessep,Entertainment Expenses,1,63.36,1/26/2016,NULL,<$75 - itemization not required,Lunch - Meet & Greet,<$75 - itemization not required,2016 May Lobbyist Report,5/2/2016
Jenifer,Fuller Jessep,Entertainment Expenses,1,19.5,1/27/2016,NULL,<$75 - itemization not required,Breakfast - Meet & Greet,<$75 - itemization not required,2016 May Lobbyist Report,5/2/2016
Jenifer,Fuller Jessep,Entertainment Expenses,1,5.17,4/22/2016,NULL,<$75 - itemization not required,Coffee - Customer Relationship,<$75 - itemization not required,2016 May Lobbyist Report,5/2/2016
Michael,D'Antonio ,Meal and Beverage Expenses,1,3.43,4/14/2016,NULL,various,discuss legislation,"various, none exceeded by $75 per beneficiary",2016 May Lobbyist Report,5/2/2016
Arthur,Melendres,Candidate,2,100,3/22/2016,,NM House Democratic Campaign Committee,NULL,NULL,2016 May Lobbyist Report,5/1/2016 21:20
Arthur,Melendres,Entertainment Expenses,1,100,2/10/2016,NULL,100 Bill Party,100Bill Part,100 Bill Party,2016 May Lobbyist Report,5/1/2016 21:19
Carrie Robin,Brunder,Entertainment Expenses,1,100,2/10/2016,NULL,100 Bill Party,100 Bill Party,100 Bill Party,2016 May Lobbyist Report,5/1/2016 21:16
Gaspar,Laca,Entertainment Expenses,1,292.63,4/25/2016,NULL,Gaspar Laca,Various,Various,2016 May Lobbyist Report,5/1/2016 21:15
Allison,Smith,Meal and Beverage Expenses,1,191.52,2/8/2016,NULL,Albertsons,Snacks for staff,Legislative Mail Room Staff,2016 May Lobbyist Report,5/1/2016 20:23
Roy,Soto ,Candidate,2,500,9/5/2015,Roy Soto,John Sapien,NULL,NULL,2016 May Lobbyist Report,5/1/2016 13:04
Michael,Miller,Meal and Beverage Expenses,1,2902.38,4/25/2016,NULL,Various,Lobbying,Legislators,2016 May Lobbyist Report,5/1/2016 11:16
Marco,Gonzales,Meal and Beverage Expenses,1,84,1/22/2016,NULL,Mercello's Chop House,General Legislative/ Energy Issues,Idalia Lechuga Tena,2016 May Lobbyist Report,5/1/2016 8:27
Marco,Gonzales,Candidate,2,1000,2/23/2016,,Idalia Lechuga Tena,NULL,NULL,2016 May Lobbyist Report,5/1/2016 8:23
Marco,Gonzales,Candidate,2,250,3/23/2016,,Sarah Maestas Barnes,NULL,NULL,2016 May Lobbyist Report,5/1/2016 8:11
Marco,Gonzales,Candidate,2,100,2/25/2016,,Karen Montoya,NULL,NULL,2016 May Lobbyist Report,5/1/2016 8:10
Marco,Gonzales,Candidate,2,100,2/25/2016,,Valerie Espinoza,NULL,NULL,2016 May Lobbyist Report,5/1/2016 8:09
Johnny,Montoya,Candidate,2,200,4/4/2016,Personal Contribution,Brian Egolf,NULL,NULL,2016 May Lobbyist Report,4/30/2016 22:49
Johnny,Montoya,Candidate,2,200,4/19/2016,Personal Contribution,Maggie Toulouse Oliver,NULL,NULL,2016 May Lobbyist Report,4/30/2016 22:44
Victoria ,Murphy,Entertainment Expenses,1,100,3/30/2016,NULL,New Mexico Defense Fund,PAC contribution,Take Back the House,2016 May Lobbyist Report,4/30/2016 16:19
Victoria ,Murphy,Other Expenses,1,100,3/28/2016,NULL,Maggie Toulouse Oliver,Campaign Contribution,Maggie Toulouse Oliver,2016 May Lobbyist Report,4/30/2016 16:18
Victoria ,Murphy,Entertainment Expenses,1,633.11,3/24/2016,NULL,Maggie Toulouse Oliver,Fund Raiser,Maggie Toulouse Oliver,2016 May Lobbyist Report,4/30/2016 16:17
Victoria ,Murphy,Other Expenses,1,100,1/13/2016,NULL,Maggie Toulouse Oliver,Campaign Contribution,Maggie Toulousse Oliver,2016 May Lobbyist Report,4/30/2016 16:15
Victoria ,Murphy,Other Expenses,1,250,4/16/2016,NULL,Realtor Political Action Committee of NM,PAC,RPAC_NM,2016 May Lobbyist Report,4/30/2016 16:13
Mark ,Fleisher,Political Contribution,2,25,12/31/2015,Mark Fleisher,New Mexico House Democrats ,NULL,NULL,2016 January Lobbyist Report,4/30/2016 12:42
Mark ,Fleisher,Political Contribution,2,25,12/30/2015,Mark Fleisher,Democratic Party of NM ,NULL,NULL,2016 January Lobbyist Report,4/30/2016 12:41
Mark ,Fleisher,Political Contribution,2,25,12/29/2015,Mark Fleisher,Democratic Party of NM ,NULL,NULL,2016 January Lobbyist Report,4/30/2016 12:41
Mark ,Fleisher,Political Contribution,2,120,12/29/2015,Mark Fleisher,Democratic Party of NM ,NULL,NULL,2016 January Lobbyist Report,4/30/2016 12:40
Mark ,Fleisher,Candidate,2,100,12/23/2015,Mark Fleisher,Maggie Toulouse Oliver ,NULL,NULL,2016 January Lobbyist Report,4/30/2016 12:39
Mark ,Fleisher,Political Contribution,2,15.5,12/3/2015,Mark Fleisher,Democratic Party of NM ,NULL,NULL,2016 January Lobbyist Report,4/30/2016 12:38
Mark ,Fleisher,Political Contribution,2,50,11/28/2015,Mark Fleisher,NM House Democratic Campaign ,NULL,NULL,2016 January Lobbyist Report,4/30/2016 12:37
Mark ,Fleisher,Candidate,2,50,11/16/2015,Mark Fleisher,Valarie Espinoza,NULL,NULL,2016 January Lobbyist Report,4/30/2016 12:36
Mark ,Fleisher,Candidate,2,50,11/8/2015,Mark Fleisher,Jacob Candelaria ,NULL,NULL,2016 January Lobbyist Report,4/30/2016 12:35
Mark ,Fleisher,Candidate,2,100,11/5/2015,Mark Fleisher,Steven Michael Quesada,NULL,NULL,2016 January Lobbyist Report,4/30/2016 12:35
Mark ,Fleisher,Candidate,2,20,11/4/2015,Mark Fleisher,Bernie Sanders ,NULL,NULL,2016 January Lobbyist Report,4/30/2016 12:34
Mark ,Fleisher,Candidate,2,112,10/30/2015,Mark Fleisher,Michelle Lujan Grisham,NULL,NULL,2016 January Lobbyist Report,4/30/2016 12:33
Mark ,Fleisher,Candidate,2,100,10/28/2015,Mark Fleisher,Clemente Sanchez,NULL,NULL,2016 January Lobbyist Report,4/30/2016 12:32
